[2023-08-02 01:41:52,119][root][INFO] - Hydra current working directory: C:\Users\rageo\Documents\robust-socratic\Lent
[2023-08-02 01:42:32,931][root][INFO] - defaultdict(<class 'float'>, {'C': 9.834558823529411, 'B': 18.627450980392158, 'M': 9.987745098039216, 'MB': 10.018382352941176, 'CM': 9.681372549019608, 'CB': 9.681372549019608, 'CMB': 9.681372549019608})
[2023-08-02 01:47:39,400][root][INFO] - defaultdict(<class 'float'>, {'C': 51.37867647058823, 'B': 0.5514705882352942, 'M': 9.252450980392156, 'MB': 5.269607843137255, 'CM': 46.41544117647059, 'CB': 43.259803921568626, 'CMB': 42.310049019607845})
[2023-08-02 01:47:59,448][root][INFO] - defaultdict(<class 'float'>, {'C': 53.002450980392155, 'B': 10.355392156862745, 'M': 6.495098039215686, 'MB': 3.4620098039215685, 'CM': 51.16421568627451, 'CB': 45.8639705882353, 'CMB': 45.09803921568628})
[2023-08-02 01:48:18,342][root][INFO] - defaultdict(<class 'float'>, {'C': 53.30882352941177, 'B': 10.355392156862745, 'M': 8.302696078431373, 'MB': 6.004901960784314, 'CM': 51.16421568627451, 'CB': 47.64093137254902, 'CMB': 47.27328431372549})
[2023-08-02 01:48:37,090][root][INFO] - defaultdict(<class 'float'>, {'C': 54.87132352941177, 'B': 10.355392156862745, 'M': 4.013480392156863, 'MB': 1.2254901960784315, 'CM': 50.674019607843135, 'CB': 45.833333333333336, 'CMB': 43.841911764705884})
[2023-08-02 01:48:55,470][root][INFO] - defaultdict(<class 'float'>, {'C': 56.83210784313726, 'B': 10.355392156862745, 'M': 4.28921568627451, 'MB': 4.534313725490196, 'CM': 54.197303921568626, 'CB': 51.34803921568628, 'CMB': 48.345588235294116})
[2023-08-02 01:49:16,563][root][INFO] - defaultdict(<class 'float'>, {'C': 56.83210784313726, 'B': 4.319852941176471, 'M': 9.099264705882353, 'MB': 6.709558823529412, 'CM': 52.849264705882355, 'CB': 50.275735294117645, 'CMB': 47.549019607843135})
[2023-08-02 01:49:36,922][root][INFO] - defaultdict(<class 'float'>, {'C': 59.43627450980392, 'B': 10.355392156862745, 'M': 5.9129901960784315, 'MB': 1.286764705882353, 'CM': 55.05514705882353, 'CB': 52.72671568627451, 'CMB': 50.03063725490196})
[2023-08-02 01:49:56,717][root][INFO] - defaultdict(<class 'float'>, {'C': 58.700980392156865, 'B': 10.355392156862745, 'M': 3.6151960784313726, 'MB': 3.155637254901961, 'CM': 55.85171568627451, 'CB': 52.083333333333336, 'CMB': 48.161764705882355})
[2023-08-02 01:50:17,394][root][INFO] - defaultdict(<class 'float'>, {'C': 58.854166666666664, 'B': 10.447303921568627, 'M': 2.297794117647059, 'MB': 0.33700980392156865, 'CM': 50.94975490196079, 'CB': 51.62377450980392, 'CMB': 42.80024509803921})
[2023-08-02 01:50:37,515][root][INFO] - defaultdict(<class 'float'>, {'C': 59.068627450980394, 'B': 0.061274509803921566, 'M': 2.4816176470588234, 'MB': 3.553921568627451, 'CM': 56.61764705882353, 'CB': 53.33946078431372, 'CMB': 50.98039215686274})
[2023-08-02 01:50:56,926][root][INFO] - defaultdict(<class 'float'>, {'C': 58.3639705882353, 'B': 10.355392156862745, 'M': 8.333333333333334, 'MB': 1.6544117647058822, 'CM': 57.720588235294116, 'CB': 52.879901960784316, 'CMB': 51.62377450980392})
[2023-08-02 01:51:16,607][root][INFO] - defaultdict(<class 'float'>, {'C': 61.39705882352941, 'B': 10.355392156862745, 'M': 9.742647058823529, 'MB': 5.9129901960784315, 'CM': 58.02696078431372, 'CB': 52.4203431372549, 'CMB': 50.643382352941174})
[2023-08-02 01:51:35,347][root][INFO] - defaultdict(<class 'float'>, {'C': 61.39705882352941, 'B': 0.0, 'M': 6.5870098039215685, 'MB': 2.0526960784313726, 'CM': 57.506127450980394, 'CB': 54.044117647058826, 'CMB': 50.42892156862745})
[2023-08-02 01:51:54,348][root][INFO] - defaultdict(<class 'float'>, {'C': 60.53921568627451, 'B': 0.0, 'M': 4.258578431372549, 'MB': 0.21446078431372548, 'CM': 57.689950980392155, 'CB': 54.381127450980394, 'CMB': 52.51225490196079})
[2023-08-02 01:52:14,001][root][INFO] - defaultdict(<class 'float'>, {'C': 65.74754901960785, 'B': 10.355392156862745, 'M': 9.313725490196079, 'MB': 4.227941176470588, 'CM': 62.254901960784316, 'CB': 56.64828431372549, 'CMB': 53.95220588235294})
[2023-08-02 01:52:33,448][root][INFO] - defaultdict(<class 'float'>, {'C': 62.68382352941177, 'B': 10.324754901960784, 'M': 8.363970588235293, 'MB': 1.5625, 'CM': 60.263480392156865, 'CB': 54.74877450980392, 'CMB': 53.46200980392157})
[2023-08-02 01:52:53,342][root][INFO] - defaultdict(<class 'float'>, {'C': 63.84803921568628, 'B': 2.9105392156862746, 'M': 2.573529411764706, 'MB': 5.821078431372549, 'CM': 55.30024509803921, 'CB': 54.47303921568628, 'CMB': 47.518382352941174})
[2023-08-02 01:53:14,024][root][INFO] - defaultdict(<class 'float'>, {'C': 65.34926470588235, 'B': 10.355392156862745, 'M': 9.742647058823529, 'MB': 5.637254901960785, 'CM': 62.28553921568628, 'CB': 57.47549019607843, 'CMB': 55.91299019607843})
[2023-08-02 01:53:33,117][root][INFO] - defaultdict(<class 'float'>, {'C': 64.61397058823529, 'B': 10.355392156862745, 'M': 6.740196078431373, 'MB': 0.6740196078431373, 'CM': 62.990196078431374, 'CB': 57.1078431372549, 'CMB': 56.004901960784316})
[2023-08-02 01:53:55,060][root][INFO] - defaultdict(<class 'float'>, {'C': 67.21813725490196, 'B': 3.6458333333333335, 'M': 9.160539215686274, 'MB': 3.676470588235294, 'CM': 64.82843137254902, 'CB': 57.138480392156865, 'CMB': 56.18872549019608})
[2023-08-02 01:54:15,364][root][INFO] - defaultdict(<class 'float'>, {'C': 64.95098039215686, 'B': 10.232843137254902, 'M': 5.698529411764706, 'MB': 0.36764705882352944, 'CM': 63.26593137254902, 'CB': 56.158088235294116, 'CMB': 53.92156862745098})
[2023-08-02 01:54:36,785][root][INFO] - defaultdict(<class 'float'>, {'C': 64.00122549019608, 'B': 0.0, 'M': 4.013480392156863, 'MB': 4.993872549019608, 'CM': 61.213235294117645, 'CB': 54.564950980392155, 'CMB': 52.052696078431374})
[2023-08-02 01:54:56,157][root][INFO] - defaultdict(<class 'float'>, {'C': 66.54411764705883, 'B': 10.355392156862745, 'M': 8.57843137254902, 'MB': 5.453431372549019, 'CM': 63.2046568627451, 'CB': 57.96568627450981, 'CMB': 54.6875})
[2023-08-02 01:55:18,184][root][INFO] - defaultdict(<class 'float'>, {'C': 65.56372549019608, 'B': 0.061274509803921566, 'M': 3.4620098039215685, 'MB': 2.267156862745098, 'CM': 63.174019607843135, 'CB': 57.38357843137255, 'CMB': 54.442401960784316})
[2023-08-02 01:55:39,485][root][INFO] - defaultdict(<class 'float'>, {'C': 67.95343137254902, 'B': 0.42892156862745096, 'M': 8.180147058823529, 'MB': 4.166666666666667, 'CM': 61.7953431372549, 'CB': 57.8125, 'CMB': 55.5453431372549})
[2023-08-02 01:56:00,871][root][INFO] - defaultdict(<class 'float'>, {'C': 67.80024509803921, 'B': 0.6127450980392157, 'M': 5.606617647058823, 'MB': 5.300245098039215, 'CM': 62.34681372549019, 'CB': 57.322303921568626, 'CMB': 54.166666666666664})
[2023-08-02 01:56:20,878][root][INFO] - defaultdict(<class 'float'>, {'C': 65.68627450980392, 'B': 0.7659313725490197, 'M': 7.8125, 'MB': 2.8186274509803924, 'CM': 61.91789215686274, 'CB': 56.67892156862745, 'CMB': 54.90196078431372})
[2023-08-02 01:56:41,349][root][INFO] - defaultdict(<class 'float'>, {'C': 64.95098039215686, 'B': 5.208333333333333, 'M': 9.926470588235293, 'MB': 3.860294117647059, 'CM': 60.96813725490196, 'CB': 53.9828431372549, 'CMB': 52.91053921568628})
[2023-08-02 01:57:01,916][root][INFO] - defaultdict(<class 'float'>, {'C': 67.83088235294117, 'B': 4.595588235294118, 'M': 8.946078431372548, 'MB': 4.963235294117647, 'CM': 63.66421568627451, 'CB': 58.79289215686274, 'CMB': 56.18872549019608})
[2023-08-02 01:57:21,760][root][INFO] - defaultdict(<class 'float'>, {'C': 66.17647058823529, 'B': 0.42892156862745096, 'M': 5.698529411764706, 'MB': 7.873774509803922, 'CM': 63.020833333333336, 'CB': 58.91544117647059, 'CMB': 56.03553921568628})
[2023-08-02 01:57:42,173][root][INFO] - defaultdict(<class 'float'>, {'C': 68.10661764705883, 'B': 6.158088235294118, 'M': 6.985294117647059, 'MB': 0.5821078431372549, 'CM': 65.04289215686275, 'CB': 59.16053921568628, 'CMB': 56.8014705882353})
[2023-08-02 01:58:00,372][root][INFO] - defaultdict(<class 'float'>, {'C': 69.17892156862744, 'B': 10.14093137254902, 'M': 10.049019607843137, 'MB': 5.729166666666667, 'CM': 62.806372549019606, 'CB': 59.77328431372549, 'CMB': 54.10539215686274})
[2023-08-02 01:58:20,157][root][INFO] - defaultdict(<class 'float'>, {'C': 68.50490196078431, 'B': 2.5122549019607843, 'M': 10.386029411764707, 'MB': 6.801470588235294, 'CM': 65.96200980392157, 'CB': 58.057598039215684, 'CMB': 54.779411764705884})
[2023-08-02 01:58:39,700][root][INFO] - defaultdict(<class 'float'>, {'C': 68.81127450980392, 'B': 0.45955882352941174, 'M': 8.946078431372548, 'MB': 1.6544117647058822, 'CM': 66.39093137254902, 'CB': 57.65931372549019, 'CMB': 57.567401960784316})
[2023-08-02 01:58:58,193][root][INFO] - defaultdict(<class 'float'>, {'C': 68.38235294117646, 'B': 0.15318627450980393, 'M': 10.232843137254902, 'MB': 6.464460784313726, 'CM': 64.88970588235294, 'CB': 59.00735294117647, 'CMB': 56.58700980392157})
[2023-08-02 01:59:18,456][root][INFO] - defaultdict(<class 'float'>, {'C': 69.54656862745098, 'B': 8.57843137254902, 'M': 10.14093137254902, 'MB': 9.742647058823529, 'CM': 64.61397058823529, 'CB': 60.50857843137255, 'CMB': 55.974264705882355})
[2023-08-02 01:59:38,512][root][INFO] - defaultdict(<class 'float'>, {'C': 66.17647058823529, 'B': 0.0, 'M': 4.166666666666667, 'MB': 0.5514705882352942, 'CM': 64.79779411764706, 'CB': 56.556372549019606, 'CMB': 56.21936274509804})
[2023-08-02 01:59:57,380][root][INFO] - defaultdict(<class 'float'>, {'C': 68.81127450980392, 'B': 8.639705882352942, 'M': 10.263480392156863, 'MB': 9.834558823529411, 'CM': 66.14583333333333, 'CB': 58.3639705882353, 'CMB': 56.98529411764706})
[2023-08-02 02:00:17,151][root][INFO] - defaultdict(<class 'float'>, {'C': 69.79166666666667, 'B': 14.093137254901961, 'M': 10.355392156862745, 'MB': 10.477941176470589, 'CM': 67.12622549019608, 'CB': 60.2328431372549, 'CMB': 57.291666666666664})
[2023-08-02 02:00:35,998][root][INFO] - defaultdict(<class 'float'>, {'C': 69.17892156862744, 'B': 0.030637254901960783, 'M': 10.14093137254902, 'MB': 3.6151960784313726, 'CM': 64.82843137254902, 'CB': 59.375, 'CMB': 55.5453431372549})
[2023-08-02 02:00:55,202][root][INFO] - defaultdict(<class 'float'>, {'C': 70.1593137254902, 'B': 0.9191176470588235, 'M': 9.957107843137255, 'MB': 2.0220588235294117, 'CM': 67.37132352941177, 'CB': 59.98774509803921, 'CMB': 58.18014705882353})
[2023-08-02 02:01:15,912][root][INFO] - defaultdict(<class 'float'>, {'C': 70.86397058823529, 'B': 8.57843137254902, 'M': 10.049019607843137, 'MB': 7.046568627450981, 'CM': 67.24877450980392, 'CB': 60.14093137254902, 'CMB': 57.41421568627451})
[2023-08-02 02:01:34,590][root][INFO] - defaultdict(<class 'float'>, {'C': 70.40441176470588, 'B': 8.057598039215685, 'M': 10.631127450980392, 'MB': 6.64828431372549, 'CM': 67.46323529411765, 'CB': 59.497549019607845, 'CMB': 57.62867647058823})
[2023-08-02 02:01:53,194][root][INFO] - defaultdict(<class 'float'>, {'C': 69.27083333333333, 'B': 0.18382352941176472, 'M': 10.294117647058824, 'MB': 8.302696078431373, 'CM': 65.93137254901961, 'CB': 57.96568627450981, 'CMB': 57.138480392156865})
[2023-08-02 02:02:11,369][root][INFO] - defaultdict(<class 'float'>, {'C': 69.76102941176471, 'B': 0.36764705882352944, 'M': 10.079656862745098, 'MB': 9.099264705882353, 'CM': 66.69730392156863, 'CB': 59.43627450980392, 'CMB': 56.64828431372549})
[2023-08-02 02:02:29,778][root][INFO] - defaultdict(<class 'float'>, {'C': 70.86397058823529, 'B': 0.09191176470588236, 'M': 10.294117647058824, 'MB': 8.57843137254902, 'CM': 68.0453431372549, 'CB': 62.745098039215684, 'CMB': 58.6703431372549})
[2023-08-02 02:02:48,053][root][INFO] - defaultdict(<class 'float'>, {'C': 70.40441176470588, 'B': 8.547794117647058, 'M': 9.160539215686274, 'MB': 1.8688725490196079, 'CM': 68.93382352941177, 'CB': 61.4889705882353, 'CMB': 59.71200980392157})
[2023-08-02 02:03:06,161][root][INFO] - defaultdict(<class 'float'>, {'C': 70.83333333333333, 'B': 0.061274509803921566, 'M': 10.661764705882353, 'MB': 7.169117647058823, 'CM': 66.85049019607843, 'CB': 62.71446078431372, 'CMB': 58.486519607843135})
[2023-08-02 02:03:24,452][root][INFO] - defaultdict(<class 'float'>, {'C': 69.2095588235294, 'B': 0.45955882352941174, 'M': 11.029411764705882, 'MB': 9.313725490196079, 'CM': 65.25735294117646, 'CB': 57.47549019607843, 'CMB': 56.004901960784316})
[2023-08-02 02:03:42,961][root][INFO] - defaultdict(<class 'float'>, {'C': 71.29289215686275, 'B': 0.0, 'M': 9.620098039215685, 'MB': 2.5122549019607843, 'CM': 70.4656862745098, 'CB': 58.8235294117647, 'CMB': 57.38357843137255})
[2023-08-02 02:04:01,212][root][INFO] - defaultdict(<class 'float'>, {'C': 70.74142156862744, 'B': 0.2757352941176471, 'M': 10.60049019607843, 'MB': 8.700980392156863, 'CM': 68.62745098039215, 'CB': 61.70343137254902, 'CMB': 59.895833333333336})
[2023-08-02 02:04:19,288][root][INFO] - defaultdict(<class 'float'>, {'C': 71.53799019607843, 'B': 0.21446078431372548, 'M': 9.926470588235293, 'MB': 8.700980392156863, 'CM': 67.83088235294117, 'CB': 60.87622549019608, 'CMB': 57.44485294117647})
[2023-08-02 02:04:37,342][root][INFO] - defaultdict(<class 'float'>, {'C': 71.69117647058823, 'B': 3.4313725490196076, 'M': 8.97671568627451, 'MB': 2.849264705882353, 'CM': 69.39338235294117, 'CB': 61.39705882352941, 'CMB': 59.19117647058823})
[2023-08-02 02:04:55,519][root][INFO] - defaultdict(<class 'float'>, {'C': 69.30147058823529, 'B': 0.0, 'M': 9.466911764705882, 'MB': 6.0661764705882355, 'CM': 66.51348039215686, 'CB': 57.65931372549019, 'CMB': 56.03553921568628})
[2023-08-02 02:05:13,578][root][INFO] - defaultdict(<class 'float'>, {'C': 71.20098039215686, 'B': 0.030637254901960783, 'M': 10.355392156862745, 'MB': 8.639705882352942, 'CM': 68.0453431372549, 'CB': 62.92892156862745, 'CMB': 60.018382352941174})
[2023-08-02 02:05:31,588][root][INFO] - defaultdict(<class 'float'>, {'C': 72.18137254901961, 'B': 0.061274509803921566, 'M': 10.049019607843137, 'MB': 7.107843137254902, 'CM': 67.3406862745098, 'CB': 61.825980392156865, 'CMB': 58.79289215686274})
[2023-08-02 02:05:50,164][root][INFO] - defaultdict(<class 'float'>, {'C': 71.35416666666667, 'B': 7.322303921568627, 'M': 10.386029411764707, 'MB': 6.372549019607843, 'CM': 66.78921568627452, 'CB': 59.895833333333336, 'CMB': 56.8014705882353})
[2023-08-02 02:06:08,752][root][INFO] - defaultdict(<class 'float'>, {'C': 71.0171568627451, 'B': 2.1752450980392157, 'M': 10.60049019607843, 'MB': 5.943627450980392, 'CM': 67.86151960784314, 'CB': 59.77328431372549, 'CMB': 57.41421568627451})
[2023-08-02 02:06:27,815][root][INFO] - defaultdict(<class 'float'>, {'C': 71.4154411764706, 'B': 0.9191176470588235, 'M': 10.294117647058824, 'MB': 9.497549019607844, 'CM': 69.73039215686275, 'CB': 60.416666666666664, 'CMB': 59.497549019607845})
[2023-08-02 02:06:45,880][root][INFO] - defaultdict(<class 'float'>, {'C': 70.95588235294117, 'B': 0.0, 'M': 10.324754901960784, 'MB': 7.261029411764706, 'CM': 68.2904411764706, 'CB': 59.22181372549019, 'CMB': 57.536764705882355})
[2023-08-02 02:07:03,907][root][INFO] - defaultdict(<class 'float'>, {'C': 70.12867647058823, 'B': 1.2254901960784315, 'M': 10.355392156862745, 'MB': 8.14950980392157, 'CM': 66.42156862745098, 'CB': 59.129901960784316, 'CMB': 56.25})
[2023-08-02 02:07:22,448][root][INFO] - defaultdict(<class 'float'>, {'C': 70.74142156862744, 'B': 2.420343137254902, 'M': 10.477941176470589, 'MB': 9.221813725490197, 'CM': 67.67769607843137, 'CB': 59.71200980392157, 'CMB': 58.14950980392157})
[2023-08-02 02:07:40,787][root][INFO] - defaultdict(<class 'float'>, {'C': 70.80269607843137, 'B': 0.42892156862745096, 'M': 9.497549019607844, 'MB': 5.330882352941177, 'CM': 67.21813725490196, 'CB': 60.90686274509804, 'CMB': 58.884803921568626})
[2023-08-02 02:07:58,890][root][INFO] - defaultdict(<class 'float'>, {'C': 71.59926470588235, 'B': 3.278186274509804, 'M': 10.386029411764707, 'MB': 5.269607843137255, 'CM': 67.24877450980392, 'CB': 62.377450980392155, 'CMB': 58.60906862745098})
[2023-08-02 02:08:16,936][root][INFO] - defaultdict(<class 'float'>, {'C': 71.10906862745098, 'B': 9.589460784313726, 'M': 10.631127450980392, 'MB': 7.291666666666667, 'CM': 67.86151960784314, 'CB': 61.243872549019606, 'CMB': 59.03799019607843})
[2023-08-02 02:08:37,111][root][INFO] - defaultdict(<class 'float'>, {'C': 71.23161764705883, 'B': 1.4705882352941178, 'M': 10.17156862745098, 'MB': 2.0833333333333335, 'CM': 67.80024509803921, 'CB': 60.263480392156865, 'CMB': 58.088235294117645})
[2023-08-02 02:08:57,086][root][INFO] - defaultdict(<class 'float'>, {'C': 71.84436274509804, 'B': 0.030637254901960783, 'M': 7.506127450980392, 'MB': 0.7046568627450981, 'CM': 68.65808823529412, 'CB': 60.661764705882355, 'CMB': 58.63970588235294})
[2023-08-02 02:09:16,680][root][INFO] - defaultdict(<class 'float'>, {'C': 69.79166666666667, 'B': 2.573529411764706, 'M': 9.099264705882353, 'MB': 0.5821078431372549, 'CM': 64.43014705882354, 'CB': 58.76225490196079, 'CMB': 53.8296568627451})
[2023-08-02 02:09:36,116][root][INFO] - defaultdict(<class 'float'>, {'C': 72.64093137254902, 'B': 0.0, 'M': 9.681372549019608, 'MB': 0.7352941176470589, 'CM': 69.63848039215686, 'CB': 60.2328431372549, 'CMB': 58.14950980392157})
[2023-08-02 02:09:55,024][root][INFO] - defaultdict(<class 'float'>, {'C': 72.15073529411765, 'B': 0.18382352941176472, 'M': 9.681372549019608, 'MB': 1.7769607843137254, 'CM': 68.62745098039215, 'CB': 60.72303921568628, 'CMB': 58.24142156862745})
[2023-08-02 02:10:13,651][root][INFO] - defaultdict(<class 'float'>, {'C': 73.06985294117646, 'B': 0.0, 'M': 10.416666666666666, 'MB': 7.7818627450980395, 'CM': 68.13725490196079, 'CB': 63.541666666666664, 'CMB': 58.700980392156865})
[2023-08-02 02:10:32,137][root][INFO] - defaultdict(<class 'float'>, {'C': 72.91666666666667, 'B': 1.3174019607843137, 'M': 9.252450980392156, 'MB': 4.901960784313726, 'CM': 68.96446078431373, 'CB': 61.36642156862745, 'CMB': 58.6703431372549})
[2023-08-02 02:10:50,369][root][INFO] - defaultdict(<class 'float'>, {'C': 71.96691176470588, 'B': 0.18382352941176472, 'M': 10.355392156862745, 'MB': 9.528186274509803, 'CM': 68.93382352941177, 'CB': 62.53063725490196, 'CMB': 59.650735294117645})
[2023-08-02 02:11:09,229][root][INFO] - defaultdict(<class 'float'>, {'C': 72.08946078431373, 'B': 0.42892156862745096, 'M': 9.620098039215685, 'MB': 6.341911764705882, 'CM': 68.41299019607843, 'CB': 60.78431372549019, 'CMB': 58.118872549019606})
[2023-08-02 02:11:27,640][root][INFO] - defaultdict(<class 'float'>, {'C': 71.50735294117646, 'B': 1.4399509803921569, 'M': 9.068627450980392, 'MB': 6.617647058823529, 'CM': 68.13725490196079, 'CB': 61.4889705882353, 'CMB': 57.99632352941177})
[2023-08-02 02:11:45,976][root][INFO] - defaultdict(<class 'float'>, {'C': 70.52696078431373, 'B': 1.2254901960784315, 'M': 9.068627450980392, 'MB': 7.567401960784314, 'CM': 67.12622549019608, 'CB': 59.895833333333336, 'CMB': 57.23039215686274})
[2023-08-02 02:12:03,992][root][INFO] - defaultdict(<class 'float'>, {'C': 71.90563725490196, 'B': 0.9803921568627451, 'M': 5.0245098039215685, 'MB': 0.15318627450980393, 'CM': 69.05637254901961, 'CB': 60.0796568627451, 'CMB': 58.333333333333336})
[2023-08-02 02:12:22,313][root][INFO] - defaultdict(<class 'float'>, {'C': 71.4154411764706, 'B': 0.030637254901960783, 'M': 10.845588235294118, 'MB': 9.742647058823529, 'CM': 68.62745098039215, 'CB': 61.15196078431372, 'CMB': 58.333333333333336})
[2023-08-02 02:12:40,265][root][INFO] - defaultdict(<class 'float'>, {'C': 71.90563725490196, 'B': 0.15318627450980393, 'M': 9.620098039215685, 'MB': 5.484068627450981, 'CM': 66.60539215686275, 'CB': 62.31617647058823, 'CMB': 56.9546568627451})
[2023-08-02 02:12:58,326][root][INFO] - defaultdict(<class 'float'>, {'C': 73.16176470588235, 'B': 0.030637254901960783, 'M': 10.416666666666666, 'MB': 7.536764705882353, 'CM': 69.17892156862744, 'CB': 62.71446078431372, 'CMB': 59.129901960784316})
[2023-08-02 02:13:16,653][root][INFO] - defaultdict(<class 'float'>, {'C': 72.5796568627451, 'B': 1.0110294117647058, 'M': 3.8909313725490198, 'MB': 0.7965686274509803, 'CM': 66.91176470588235, 'CB': 61.611519607843135, 'CMB': 56.83210784313726})
[2023-08-02 02:13:34,793][root][INFO] - defaultdict(<class 'float'>, {'C': 72.82475490196079, 'B': 0.061274509803921566, 'M': 10.416666666666666, 'MB': 5.147058823529412, 'CM': 68.71936274509804, 'CB': 63.44975490196079, 'CMB': 58.333333333333336})
[2023-08-02 02:13:52,817][root][INFO] - defaultdict(<class 'float'>, {'C': 72.39583333333333, 'B': 6.341911764705882, 'M': 9.834558823529411, 'MB': 2.9105392156862746, 'CM': 69.24019607843137, 'CB': 61.36642156862745, 'CMB': 59.22181372549019})
[2023-08-02 02:14:10,758][root][INFO] - defaultdict(<class 'float'>, {'C': 72.39583333333333, 'B': 1.0110294117647058, 'M': 9.129901960784315, 'MB': 1.1029411764705883, 'CM': 70.1593137254902, 'CB': 61.979166666666664, 'CMB': 59.71200980392157})
[2023-08-02 02:14:29,530][root][INFO] - defaultdict(<class 'float'>, {'C': 71.96691176470588, 'B': 1.0110294117647058, 'M': 9.77328431372549, 'MB': 1.991421568627451, 'CM': 68.56617647058823, 'CB': 60.99877450980392, 'CMB': 58.057598039215684})
[2023-08-02 02:14:48,594][root][INFO] - defaultdict(<class 'float'>, {'C': 71.90563725490196, 'B': 0.0, 'M': 10.447303921568627, 'MB': 6.096813725490196, 'CM': 68.2904411764706, 'CB': 61.91789215686274, 'CMB': 58.333333333333336})
